Rk,G,Date,TEAM,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
25,25,43078,MIL,,UTA,W,105.2745821,101.0581508,37.62794405,77.99761621,0.483608349,7.451376735,21.11244803,0.352194595,22.5673173,27.97269166,0.809877047,7.002108916,35.93480235,19.96878242,8.79769853,4.78275355,11.21086334,19.95367157
25,25,43077,DET,,GSW,L,104.7040971,105.0984996,38.75082301,83.46529463,0.462754347,9.989047713,29.07027976,0.345281532,17.21340335,23.98437229,0.710743356,7.493850961,39.65628534,21.70461239,7.939718714,3.170303061,14.1926777,22.20498969
25,25,43078,CHI,,NYK,W,103.1143414,107.7805816,40.67357232,87.08700918,0.467608255,10.08113211,29.03769638,0.348801427,11.68606468,17.27319646,0.673696973,8.328771775,43.71695513,23.7230708,5.293213983,4.527316528,11.68218309,19.98407689
25,25,43073,GSW,@,NOP,W,120.2110138,106.8123431,45.57120342,88.26596611,0.517632207,12.4377213,31.22856771,0.401718243,16.63088562,20.72440091,0.817622353,9.109606913,42.89008847,33.58934277,9.036962337,6.621145729,14.73666146,17.78102349
25,25,43080,LAC,,TOR,W,103.2884208,113.9953383,37.6479356,81.57364987,0.466749986,10.74758391,29.48373436,0.357624798,17.24496572,23.09785595,0.737603866,10.14874635,37.93260602,20.87358895,6.656527289,5.155869531,13.35559379,19.65766786
25,25,43078,LAL,@,CHO,W,107.9693456,116.8622884,40.5682516,89.50697503,0.452476519,10.12049942,28.28663124,0.35881962,16.71234298,24.14339367,0.687606299,11.74510029,43.02553003,22.89626717,9.486527297,4.845185708,17.18374931,23.8607611
25,25,43077,SAC,@,NOP,W,100.7034885,106.4539885,38.89863868,80.79236679,0.480805732,8.254597567,20.89652439,0.398870241,14.65161355,19.18835045,0.762730672,8.596786751,39.06490722,22.88320175,7.517132513,5.014256648,13.98673845,19.50590618
25,25,43073,PHO,@,PHI,W,104.1805056,115.4581521,40.50957224,89.92658289,0.451420472,8.008692263,24.39058729,0.315927547,15.15266889,19.60497854,0.768883402,12.96045759,46.12440459,21.08040681,7.467412793,3.691063667,15.99960729,18.02329439
25,25,43080,HOU,,NOP,W,117.580413,101.5699819,41.52922999,84.69570108,0.490896754,16.50232537,40.13573996,0.410773278,18.01962766,23.64109172,0.757071989,8.137303801,43.43764333,23.12096332,9.981057415,3.263373329,14.52456183,18.65212822
25,25,43075,NOP,,DEN,W,108.3729451,114.5062374,40.90661178,86.28457678,0.473566781,13.58969678,32.32243228,0.420499294,12.97002474,18.28704443,0.716772216,7.779022454,42.09769914,26.57914288,5.447224271,4.954510934,14.57312856,20.16785624
25,25,43075,SAS,,MIA,W,100.0458497,92.92356441,35.94935375,77.25988118,0.464739016,9.68738233,25.61412079,0.378535186,18.45975983,22.89953376,0.830860707,6.733438965,41.30938163,22.31068075,7.730255067,6.130794968,12.50206725,18.91843793
25,25,43075,DAL,@,BOS,L,106.0736096,98.08623487,39.83188121,82.38294601,0.483512216,12.90017536,31.1538406,0.411397422,13.50967182,18.22493522,0.733242992,7.624986937,44.34519645,24.90204846,6.556374478,3.887344098,12.21568352,19.41725705
25,25,43077,MEM,,TOR,L,93.47362613,101.2542678,34.38833958,76.02654422,0.450777666,9.184592937,21.73408916,0.415681513,15.51235403,18.42641494,0.841812616,7.363278128,36.04450412,21.54231403,6.47451178,4.609499134,15.18748333,22.01328168
26,26,43082,TOR,@,PHO,W,113.1614894,104.4357388,41.32576033,87.8273327,0.46866466,11.6322393,33.09040172,0.350424309,18.87772948,23.83424304,0.774980299,9.450359618,42.22853474,24.48213704,8.534389488,4.394062298,12.64996144,21.72564205
26,26,43075,BOS,,DAL,W,110.3005672,104.8445855,41.79181548,79.68608214,0.525037637,12.73274099,29.15055707,0.435884739,13.9841952,18.8768247,0.758865598,5.95098456,36.65778855,26.06584468,6.130908592,5.170427917,13.67958861,18.47406074
26,26,43079,PHI,@,NOP,L,113.6689915,116.0139096,41.25054313,89.19645498,0.463350139,11.35601995,33.47025092,0.346999922,19.81188525,24.17394281,0.813977226,11.25183332,48.88488773,29.3064891,8.054478302,4.861326259,19.72604113,21.99162483
26,26,43079,NYK,,ATL,W,102.0400296,100.0585388,40.6407259,83.07806373,0.49529547,6.23190444,17.37784858,0.378681524,14.52667337,18.23567126,0.819418517,10.44211839,44.99890978,22.84441307,6.139493554,3.442807738,16.18738693,19.57724078
26,26,43081,BRK,,WAS,W,102.8993792,101.8478971,37.44216508,83.87385034,0.445642598,12.38757755,34.71766591,0.353805985,15.62747146,21.78546849,0.740283386,10.56798005,48.25744669,24.36849106,3.983612484,5.050286699,16.06112203,21.11080471
26,26,43080,MIA,@,MEM,W,98.14704927,109.3643668,36.6395354,81.08983284,0.454167747,12.85189755,34.4034209,0.373161941,12.01608092,17.34114958,0.701098922,7.329592404,34.46142936,21.63399595,7.879736725,4.637255421,14.49439408,18.52523191
26,26,43078,WAS,@,LAC,L,100.4312935,102.9437693,36.80854196,85.79392183,0.427215434,7.908043416,22.25845992,0.350367328,18.90616611,23.14001064,0.807610835,10.75923172,39.69832707,20.75618151,9.777873873,4.376897954,10.66095271,25.11554806
26,26,43080,CHO,@,OKC,W,100.703861,106.5628888,37.02538643,89.47095063,0.416947473,6.393732728,21.64353254,0.28803155,20.25935544,25.46333253,0.785057342,10.58038715,46.26944297,19.91642659,8.119710862,5.215931054,14.08989988,18.96364148
26,26,43075,ORL,,ATL,W,109.1632515,115.0276246,40.64173778,86.05322941,0.475444811,11.37540104,31.72366736,0.355359746,16.50437495,21.45694336,0.773642188,7.846133905,38.09615931,23.13029902,7.114992529,5.615874017,13.59233653,19.59148074
26,26,43079,ATL,@,NYK,L,106.0624106,110.6247896,39.06499704,86.39031371,0.452030016,11.17838962,29.30903388,0.378550565,16.75402685,21.65842999,0.767885038,9.908728373,39.93839686,22.84097806,8.916661803,3.68445847,14.60962112,17.51975329
26,26,43080,POR,@,GSW,L,103.7103059,108.4605707,39.15153755,87.15088237,0.44852769,10.13191902,28.10307237,0.353611489,15.27531182,18.34207646,0.846239105,7.649494886,43.18947327,18.40562736,5.397259491,4.031101266,12.93000543,19.42288694
26,26,43080,OKC,,CHO,L,99.72408695,98.97967945,38.17915184,87.4157635,0.440381865,7.533746186,24.96130653,0.292573343,15.83203708,24.27294814,0.655382849,14.87705063,46.98772123,20.65921533,7.993115158,4.566169388,15.83906969,21.13196486
26,26,43076,MIN,,HOU,L,112.5563836,92.8578401,42.59466941,82.71672498,0.515330119,14.36180759,32.74329534,0.437573541,13.00523715,17.27884003,0.771619753,8.92617998,41.34176655,27.41958347,9.980686842,3.665759146,12.11420613,19.01056515
26,26,43075,UTA,@,LAC,W,105.4152466,102.0973112,39.61222585,82.63722634,0.480664941,8.853798041,24.07648198,0.365772203,17.33699685,20.73316027,0.819862114,10.71891785,39.94721852,24.75162342,7.790738333,2.21408829,11.85884933,16.47712272
26,26,43079,DEN,@,IND,L,107.812844,109.2844199,38.93184603,87.28908232,0.446339285,11.91934367,31.51149251,0.37296156,18.02980832,24.06127784,0.751875775,10.66099343,43.24555243,22.7118868,6.805488787,5.017001431,10.98575416,19.08758258
26,26,43077,CLE,@,IND,L,112.2993192,101.4613383,40.5759135,79.36130612,0.512075441,13.47275361,34.17860502,0.396636368,17.67473863,22.11272728,0.804297133,6.214838734,41.17999835,24.85578163,8.074881402,3.859267409,12.63876871,15.67709169
26,26,43077,IND,,CLE,W,109.0344678,108.6814698,42.56663959,87.736771,0.48757545,10.30710761,27.30056109,0.380131484,13.59408097,16.35488812,0.854533649,8.802606268,41.3904189,22.42368911,8.171764024,5.777868558,13.70470011,17.20016046
26,26,43082,MIL,@,NOP,L,107.0423746,102.6974452,37.60838321,77.43928486,0.485982505,7.55541302,20.75373441,0.365218379,24.27019519,29.6718075,0.816823114,7.700632675,36.82044071,20.13063472,8.239309559,4.934826065,11.343259,21.24610147
26,26,43079,DET,,BOS,L,99.31122913,104.1895499,36.5452469,83.97958839,0.435346304,9.716714314,29.02108393,0.33640446,16.504021,24.13531169,0.670043007,9.248155288,40.5968856,19.81138372,7.421915614,2.491090918,13.07780331,21.64149691
26,26,43080,CHI,,BOS,W,103.1743024,106.6741745,40.9020717,87.16610275,0.469142477,9.324339632,28.17130891,0.332000428,12.0458194,18.06195894,0.665229092,8.518631532,44.33508654,23.91692124,5.787964195,4.998194958,12.32465493,19.15522307
26,26,43075,GSW,@,CHO,W,122.0233041,109.7437029,46.43136103,87.09978983,0.533569662,13.11131639,30.92857031,0.426275473,16.04926568,20.77732027,0.793806706,8.332882074,41.98702654,34.57680283,9.151088701,6.186343719,15.62099844,16.67430705
26,26,43082,LAC,@,ORL,W,101.5465262,109.2386015,37.05438068,84.67209496,0.442144996,10.64427517,30.68512031,0.343467439,16.79348972,22.04935678,0.75006116,10.6046239,40.49978181,20.26207668,6.336958187,5.326760859,11.98667814,20.17730036
26,26,43081,LAL,@,NYK,L,107.2908037,113.8786865,40.45047548,89.29209251,0.452422956,9.616149826,27.66598937,0.348725886,16.77370289,24.1830181,0.69082189,11.36353009,43.84765901,22.68888015,9.285958189,4.953555712,16.77512479,22.97822833
26,26,43079,SAC,,TOR,L,101.4710465,107.1161965,39.52959161,83.31771004,0.473381719,8.77637927,23.20895732,0.376001072,13.63548407,18.49650514,0.727499202,8.599036025,40.69947217,22.26496053,8.415139754,4.584276994,14.27602154,20.55177186
26,26,43074,PHO,@,TOR,L,107.5541517,113.8774456,41.83287167,89.69797487,0.466666142,9.122607679,24.67717619,0.365258264,14.76580067,19.32149356,0.759165021,12.70813728,45.19732138,23.12412204,7.700223838,3.7673191,14.59988219,17.16698832
26,26,43082,HOU,,CHO,W,119.5541239,105.0909946,42.278769,84.20871032,0.502169026,15.73069761,38.50072199,0.408131983,19.2658883,25.15232752,0.762761597,7.48119114,42.291293,22.196289,10.55431722,3.499011999,13.87736855,18.19563847
26,26,43077,NOP,,SAC,L,112.4518835,116.8118712,42.65198353,86.64537303,0.492070034,14.15690904,32.93672968,0.431489788,12.99100742,18.78611333,0.702791665,7.933706736,42.58930974,27.29374286,5.694167281,4.42635328,13.89193857,19.77035687
26,26,43077,SAS,,BOS,W,99.8737549,92.55706932,36.12480613,77.77796435,0.463381705,10.4662147,26.02423624,0.402660556,17.15792795,21.56986013,0.825638212,7.62003169,40.25281449,22.93320423,7.35907652,6.45923849,12.85062018,18.55553138
26,26,43077,DAL,@,MIL,L,106.3020829,100.5458705,39.80956436,83.5148838,0.476433665,12.27005261,30.06615218,0.404959227,14.41290155,19.18748057,0.745812897,7.467496081,44.80355893,24.27061454,5.746912343,4.106203229,11.08470506,18.70517711
26,26,43078,MEM,,OKC,L,95.24208784,102.8962803,35.09650187,76.28796326,0.4576533,9.055377881,22.48022675,0.397144454,15.99370621,19.52792448,0.820243785,7.108983438,35.59335123,21.86269421,6.982353534,5.02284974,15.056245,22.8439845
27,27,43084,TOR,,BRK,W,110.9484468,103.0107217,39.2777281,86.40819981,0.453499398,11.18967179,32.18712051,0.345927293,21.20331884,26.05027291,0.80033409,8.575107885,42.06856042,22.32464111,8.720316846,3.838218689,11.91498843,22.61769261
27,27,43077,BOS,@,SAS,L,108.6901701,103.6933757,40.67754465,80.04582464,0.509611291,12.7798223,29.60516712,0.433025422,14.55525856,19.66304741,0.746779679,6.405295368,39.69733656,26.57975341,6.039272578,5.471128375,13.48387658,18.70221822
27,27,43081,PHI,@,MIN,W,111.6606974,113.6241729,41.35516294,88.07893649,0.470385042,11.38680598,33.70107528,0.345739977,17.56356557,22.37218284,0.774513168,10.23555,48.54546632,29.09194673,9.276343491,5.238397878,20.61781234,21.57748745
27,27,43081,NYK,,LAL,W,101.8720089,102.6775616,40.19221777,84.00341912,0.482488641,6.349571332,18.23335457,0.368824457,15.13800201,18.91070138,0.827245555,9.992635518,41.91967294,21.83332392,6.181848066,3.272842321,15.07621608,20.85317223
27,27,43083,BRK,,NYK,L,101.4298138,100.2743691,36.01264952,82.8421551,0.434272779,12.11627326,36.31529977,0.331681795,17.28824144,23.05564055,0.769485016,9.890394014,48.49723401,24.25054732,3.715083745,5.71508601,16.01833661,21.03324141
27,27,43082,MIA,,POR,L,101.2641148,104.3493101,37.59186062,78.78694985,0.481350324,13.37556927,32.72102627,0.409028582,12.70482428,17.52234487,0.726369677,6.398877721,34.83842881,21.75019879,7.123921017,5.311176626,13.86831822,18.71756957
27,27,43081,WAS,@,BRK,L,100.829388,102.4231308,37.78256259,84.67817655,0.44470463,8.392413025,23.33753798,0.351510198,16.87184983,21.50200319,0.783523251,11.06776952,40.74949812,22.32685445,9.513362162,4.113069386,11.03828581,22.09466442
27,27,43082,CHO,@,HOU,L,102.5911583,105.7488666,37.98761593,90.54128519,0.423004242,7.518119818,22.59305976,0.321189465,19.09780663,24.99899976,0.748617203,10.45411614,46.78083289,19.83492798,7.895913258,5.204779316,12.62696996,18.56909245
27,27,43077,ORL,,DEN,L,108.6289755,111.6482874,41.31252133,86.57596882,0.479893443,9.852620313,29.95710021,0.325987924,16.15131248,21.13708301,0.764092656,8.093840171,40.26884779,22.47908971,7.734497759,5.324762205,14.29770096,20.01744422
27,27,43081,ATL,@,CLE,L,106.5787232,109.2074369,39.01949911,86.25709411,0.452709005,11.19351689,29.51271016,0.37704517,17.34620806,22.737529,0.757045511,9.692618512,41.24151906,23.09229342,8.274998541,3.905337541,14.32288634,18.55592599
27,27,43082,POR,@,MIA,W,103.9130918,111.9181712,39.18546127,88.02526471,0.444098307,10.59957571,29.99092171,0.345203447,14.94259355,17.54262294,0.857831732,8.594848466,41.93684198,17.84168821,5.539177847,3.72933038,12.97900163,19.40686608
27,27,43082,OKC,@,IND,W,98.51722608,99.41390383,37.35374555,88.24472905,0.425694559,7.580123856,24.84839196,0.295812003,16.22961112,24.92188444,0.648954855,14.54311519,46.71631637,18.9377646,7.437934547,3.889850816,15.11172091,20.61958946
27,27,43078,MIN,@,MIL,L,110.9069151,97.29735203,41.05840082,81.09501749,0.505719036,13.68854228,32.5029886,0.419252062,15.10157114,19.88365201,0.765305926,8.417853994,40.12252997,26.00587504,10.69420605,3.619727744,12.73426184,19.28316954
27,27,43079,UTA,,DAL,W,107.784574,103.5691934,40.44366776,81.6311679,0.496579482,8.256139412,22.48294459,0.362011661,18.64109905,21.75994808,0.850338634,9.515675356,38.86416556,24.78548703,7.7972215,2.904226487,12.5176548,16.56313682
27,27,43081,DEN,@,DET,W,109.7638532,111.185326,40.23955381,89.4667247,0.450441785,12.6758031,32.55344775,0.381248468,16.6089425,21.91838335,0.761202732,11.45829803,43.63366573,23.33356604,6.801646636,5.285100429,11.83572625,19.58627477
27,27,43078,CLE,,PHI,W,111.1097958,102.8184015,40.03277405,79.52839184,0.504602632,13.42182608,34.61358151,0.39143091,17.62242159,22.03381818,0.80464914,6.62445162,40.91399951,25.23673449,6.90246442,4.097780223,12.47163061,15.90312751
27,27,43079,IND,,DEN,W,107.0503403,107.224441,42.16999188,89.1810313,0.474292635,10.51213228,29.61016833,0.354699445,12.19822429,15.68646644,0.816080095,9.22078188,42.37712567,21.98710673,8.051529207,5.233360567,12.65141003,17.34004814
27,27,43084,MIL,,CHI,L,107.4327124,104.7292336,39.00251496,80.91178546,0.482494751,7.866623906,21.76612032,0.366325514,21.56105856,26.96154225,0.790766934,8.750189802,37.36613221,20.59919042,8.771792868,4.84044782,10.5429777,20.93383044
27,27,43081,DET,,DEN,L,96.29336874,101.396865,34.90357407,84.83387652,0.411723891,9.775014294,29.42632518,0.334161338,16.7112063,24.18059351,0.679812902,10.75444659,42.83906568,18.40341511,7.266574684,2.147327275,11.90334099,20.77244907
27,27,43082,CHI,,UTA,W,103.4722907,103.2622523,40.55062151,85.92983083,0.471562743,8.95730189,26.93139267,0.334380128,13.41374582,19.97858768,0.666608728,8.85558946,45.64052596,22.99507637,6.076389258,5.279458488,12.51739648,19.18656692
27,27,43077,GSW,@,DET,W,121.8669912,107.4031109,46.68940831,87.30993695,0.534990899,12.61339492,29.85857109,0.424542642,15.87477971,20.65319608,0.794362012,7.959864622,43.25610796,34.17304085,9.04532661,6.895903116,16.02629953,17.04229211
27,27,43084,LAC,@,WAS,L,104.3839579,105.9915805,38.1363142,85.88162849,0.447923499,11.45328255,31.60553609,0.365680232,16.65804691,21.31480704,0.768358348,10.04138717,43.08993454,21.33862301,6.521087456,5.378028258,11.29600344,20.19319011
27,27,43083,LAL,@,CLE,L,105.1272411,111.023606,39.71514264,90.20762775,0.440786887,10.02484495,29.01979681,0.345137766,15.67211087,22.79490543,0.691786567,13.06905903,46.6142977,21.78666405,8.385787457,5.126066714,16.51253744,22.1534685
27,27,43081,SAC,,PHO,W,101.701314,105.914859,40.27887748,83.51531301,0.481794516,9.632913781,24.74268719,0.388880322,11.51064522,16.18895154,0.690329761,8.319710808,41.46984165,22.07948816,8.964541926,5.015283098,15.06280646,20.30553156
27,27,43076,PHO,,WAS,L,109.2662455,114.3832337,41.3898615,88.22939246,0.469419842,8.896782304,24.48315286,0.362557479,17.5897402,22.87644807,0.761709506,11.09244118,44.63919641,23.45723661,7.910067151,4.21019573,14.45996466,17.4700965
27,27,43084,HOU,,SAS,W,118.7462372,106.0072984,42.0836307,84.3426131,0.499250708,15.35920928,38.7102166,0.397259595,19.21976649,25.32569826,0.753548479,6.724357342,41.3873879,21.6388867,10.44629517,4.2697036,12.98321056,19.17869154
27,27,43079,NOP,,PHI,W,114.6555651,116.9435614,43.45559506,87.45361191,0.49720101,13.76707271,32.1410189,0.428766936,13.97730223,20.055834,0.696637499,7.840112021,43.71679292,26.38812286,5.628250184,4.407905984,13.82758157,19.23110706
27,27,43078,SAS,@,PHO,W,99.96212647,93.4271208,36.17744184,78.77338931,0.457654511,10.69986441,27.12727087,0.395338167,16.90737838,21.17095804,0.829951464,9.146009507,41.89584435,22.27996127,6.827722956,6.277771547,13.65518605,18.02665941
27,27,43079,DAL,@,MIN,L,105.5306249,100.4437611,38.96286931,82.45446514,0.472210099,11.52101578,28.61984565,0.400087768,16.08387046,20.73624417,0.769183869,7.420248824,44.38106768,23.10118436,5.364073703,4.451860969,10.74541152,18.91155313
27,27,43080,MEM,,MIA,L,98.85262635,104.3688841,36.56895056,78.32638898,0.46503599,10.13661336,25.22406802,0.400123336,15.57811186,19.71837734,0.787173135,7.732695032,36.71800537,22.51880826,6.71470606,5.006854922,14.5968735,23.65319535
28,28,43086,TOR,,SAC,W,109.4445341,98.9432165,40.06331843,86.68245994,0.460009819,9.936901537,30.79613615,0.321198188,19.38099565,24.33508187,0.761880227,8.732532366,42.44056813,21.11739233,8.496095054,3.811465607,10.71449653,21.20530778
28,28,43079,BOS,@,DET,W,107.367051,101.5280127,40.06326339,80.99374739,0.496443387,12.09394669,30.44155014,0.404727627,15.14657757,19.33891422,0.786693904,7.38158861,41.02920097,24.91392602,7.131781773,5.001338513,13.00516298,18.63066547
28,28,43084,PHI,,OKC,L,106.5782092,111.5072519,40.40654888,87.74368095,0.460315513,10.8360418,33.91032258,0.322401993,14.92906967,20.15165485,0.73551395,9.930664999,46.9036399,27.20758402,10.20290305,5.911519363,20.6053437,22.15324623
28,28,43083,NYK,@,BRK,W,103.6416027,104.0232685,40.75766533,85.40102574,0.480466592,6.9448714,19.47000637,0.376507337,15.1814006,19.25321041,0.805373667,10.55779066,41.55590188,22.50999718,6.61455442,3.641852696,14.74286482,20.11595167
28,28,43084,BRK,@,TOR,L,101.2689441,99.38231073,36.00379486,82.67264653,0.435201834,11.33488198,36.79458993,0.308384539,17.92647243,23.71669216,0.774465505,9.547118204,48.1491702,23.5151642,4.894525124,5.354525803,15.72550098,21.42997242
28,28,43084,MIA,@,CHO,W,100.7992344,103.124793,37.17755819,76.97608496,0.487265097,13.39267078,31.51630788,0.424408575,13.05144728,17.85670346,0.732550903,6.259663316,34.53152864,20.94505964,6.617176305,5.093352988,12.84049547,18.35527087
